hcpcs_cd,year,description,status_code,is_active,work_rvu,non_facility_pe_rvu,facility_pe_rvu,malpractice_rvu,non_facility_total_rvu,facility_total_rvu,global_period,pc_tc_indicator,conversion_factor,non_facility_national_payment,facility_national_payment,source_table,derived_at
15958,2023,Remove thigh pressure sore,A,true,16.7500,15.3900,15.3900,3.1800,35.3200,35.3200,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
16000,2023,Initial treatment of burn(s),A,true,0.8900,1.3200,0.3300,0.1400,2.3500,1.3600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
16020,2023,Dress/debrid p-thick burn s,A,true,0.7100,1.7300,0.8200,0.1200,2.5600,1.6500,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
16025,2023,Dress/debrid p-thick burn m,A,true,1.7400,2.6700,1.2700,0.2700,4.6800,3.2800,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
16030,2023,Dress/debrid p-thick burn l,A,true,2.0800,3.4100,1.4300,0.4000,5.8900,3.9100,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
16035,2023,Incision of burn scab initi,A,true,3.7400,1.4800,1.4800,0.5400,5.7600,5.7600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
16036,2023,Escharotomy addl incision,A,true,1.5000,0.6400,0.6400,0.3100,2.4500,2.4500,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17000,2023,Destruct premalg lesion,A,true,0.6100,1.3400,0.9600,0.0600,2.0100,1.6300,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17003,2023,Destruct premalg les 2-14,A,true,0.0400,0.1600,0.0200,0.0000,0.2000,0.0600,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17004,2023,Destroy premal lesions 15/>,A,true,1.3700,3.5300,1.4100,0.1700,5.0700,2.9500,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17106,2023,Destruction of skin lesions,A,true,3.6900,6.1700,4.1000,0.4200,10.2800,8.2100,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17107,2023,Destruction of skin lesions,A,true,4.7900,8.0000,5.3200,0.5400,13.3300,10.6500,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17108,2023,Destruction of skin lesions,A,true,7.4900,10.4400,7.1600,0.9800,18.9100,15.6300,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17110,2023,Destruct b9 lesion 1-14,A,true,0.7000,2.6400,1.2300,0.0700,3.4100,2.0000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17111,2023,Destruct lesion 15 or more,A,true,0.9700,2.9100,1.3800,0.1000,3.9800,2.4500,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17250,2023,Chem caut of granltj tissue,A,true,0.5000,2.0500,0.5300,0.0800,2.6300,1.1100,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17260,2023,Destruction of skin lesions,A,true,0.9600,1.9400,1.0400,0.1000,3.0000,2.1000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17261,2023,Destruction of skin lesions,A,true,1.2200,3.1000,1.2300,0.1200,4.4400,2.5700,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17262,2023,Destruction of skin lesions,A,true,1.6300,3.5500,1.4700,0.1800,5.3600,3.2800,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17263,2023,Destruction of skin lesions,A,true,1.8400,3.7600,1.5900,0.1900,5.7900,3.6200,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17264,2023,Destruction of skin lesions,A,true,1.9900,4.0100,1.6700,0.2000,6.2000,3.8600,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17266,2023,Destruction of skin lesions,A,true,2.3900,4.4300,1.9100,0.2500,7.0700,4.5500,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17270,2023,Destruction of skin lesions,A,true,1.3700,2.9600,1.3000,0.1700,4.5000,2.8400,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17271,2023,Destruction of skin lesions,A,true,1.5400,3.2900,1.4200,0.1700,5.0000,3.1300,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17272,2023,Destruction of skin lesions,A,true,1.8200,3.6500,1.5800,0.1900,5.6600,3.5900,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17273,2023,Destruction of skin lesions,A,true,2.1000,3.9500,1.7400,0.2200,6.2700,4.0600,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17274,2023,Destruction of skin lesions,A,true,2.6400,4.4300,2.0600,0.2700,7.3400,4.9700,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17276,2023,Destruction of skin lesions,A,true,3.2500,4.9200,2.3900,0.3500,8.5200,5.9900,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17280,2023,Destruction of skin lesions,A,true,1.2200,2.8600,1.2200,0.1200,4.2000,2.5600,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17281,2023,Destruction of skin lesions,A,true,1.7700,3.4400,1.5500,0.1900,5.4000,3.5100,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17282,2023,Destruction of skin lesions,A,true,2.0900,3.8600,1.7400,0.2200,6.1700,4.0500,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17283,2023,Destruction of skin lesions,A,true,2.6900,4.3200,2.0800,0.2700,7.2800,5.0400,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17284,2023,Destruction of skin lesions,A,true,3.2000,4.7400,2.3500,0.3400,8.2800,5.8900,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17286,2023,Destruction of skin lesions,A,true,4.4800,5.6400,3.0100,0.4600,10.5800,7.9500,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17311,2023,Mohs 1 stage h/n/hf/g,A,true,6.2000,13.4700,3.6600,0.6500,20.3200,10.5100,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17312,2023,Mohs addl stage,A,true,3.3000,8.6900,1.9500,0.3500,12.3400,5.6000,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17313,2023,Mohs 1 stage t/a/l,A,true,5.5600,12.9400,3.2800,0.5800,19.0800,9.4200,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17314,2023,Mohs addl stage t/a/l,A,true,3.0600,8.4600,1.8100,0.3000,11.8200,5.1700,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17315,2023,Mohs surg addl block,A,true,0.8700,1.3900,0.5200,0.1000,2.3600,1.4900,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17340,2023,Cryotherapy of skin,A,true,0.7700,0.7000,0.6000,0.1000,1.5700,1.4700,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17360,2023,Skin peel therapy,A,true,1.4600,2.0900,1.1400,0.1700,3.7200,2.7700,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
17380,2023,Hair removal by electrolysis,R,false,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19000,2023,Drainage of breast lesion,A,true,0.8400,2.1100,0.3100,0.1100,3.0600,1.2600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19001,2023,Drain breast lesion add-on,A,true,0.4200,0.3200,0.1500,0.0400,0.7800,0.6100,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19020,2023,Incision of breast lesion,A,true,3.8300,9.4500,4.7000,0.8900,14.1700,9.4200,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19030,2023,Injection for breast x-ray,A,true,1.5300,3.2600,0.5600,0.1700,4.9600,2.2600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19081,2023,Bx breast 1st lesion strtctc,A,true,3.2900,11.5500,1.1900,0.3400,15.1800,4.8200,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19082,2023,Bx breast add lesion strtctc,A,true,1.6500,9.9400,0.6000,0.1800,11.7700,2.4300,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19083,2023,Bx breast 1st lesion us imag,A,true,3.1000,11.7700,1.1200,0.3100,15.1800,4.5300,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19084,2023,Bx breast add lesion us imag,A,true,1.5500,9.8800,0.5700,0.1700,11.6000,2.2900,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19085,2023,Bx breast 1st lesion mr imag,A,true,3.6400,19.3600,1.3200,0.3100,23.3100,5.2700,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19086,2023,Bx breast add lesion mr imag,A,true,1.8200,16.1400,0.6600,0.1700,18.1300,2.6500,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19100,2023,Bx breast percut w/o image,A,true,1.2700,2.9700,0.4800,0.3000,4.5400,2.0500,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19101,2023,Biopsy of breast open,A,true,3.2300,5.9300,2.7100,0.7700,9.9300,6.7100,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19105,2023,Cryosurg ablate fa each,A,true,3.6900,65.5500,1.6300,0.9100,70.1500,6.2300,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19110,2023,Nipple exploration,A,true,4.4400,9.1400,5.0500,1.1000,14.6800,10.5900,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19112,2023,Excise breast duct fistula,A,true,3.8100,9.1300,4.9300,0.9500,13.8900,9.6900,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19120,2023,Removal of breast lesion,A,true,5.9200,8.2500,5.1800,1.4400,15.6100,12.5400,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19125,2023,Excision breast lesion,A,true,6.6900,8.8500,5.5200,1.6600,17.2000,13.8700,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19126,2023,Excision addl breast lesion,A,true,2.9300,1.1000,1.1000,0.7200,4.7500,4.7500,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19281,2023,Perq device breast 1st imag,A,true,2.0000,5.0800,0.7300,0.1800,7.2600,2.9100,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19282,2023,Perq device breast ea imag,A,true,1.0000,4.0600,0.3700,0.1000,5.1600,1.4700,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19283,2023,Perq dev breast 1st strtctc,A,true,2.0000,5.6400,0.7300,0.2000,7.8400,2.9300,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19284,2023,Perq dev breast add strtctc,A,true,1.0000,4.6700,0.3600,0.1100,5.7800,1.4700,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19285,2023,Perq dev breast 1st us imag,A,true,1.7000,9.3500,0.6200,0.1800,11.2300,2.5000,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19286,2023,Perq dev breast add us imag,A,true,0.8500,8.2700,0.3100,0.1000,9.2200,1.2600,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19287,2023,Perq dev breast 1st mr guide,A,true,2.5500,16.5900,0.9300,0.2200,19.3600,3.7000,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19288,2023,Perq dev breast add mr guide,A,true,1.2800,13.6000,0.4700,0.1100,14.9900,1.8600,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19294,2023,Prepj tum cav iort prtl mast,A,true,3.0000,1.1300,1.1300,0.7400,4.8700,4.8700,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19296,2023,Place po breast cath for rad,A,true,3.6300,107.7300,1.7400,0.8800,112.2400,6.2500,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19297,2023,Place breast cath for rad,A,true,1.7200,0.6600,0.6600,0.4200,2.8000,2.8000,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19298,2023,Place breast rad tube/caths,A,true,5.7500,20.1900,3.2300,0.4400,26.3800,9.4200,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19300,2023,Removal of breast tissue,A,true,5.3100,11.0100,6.4900,1.2400,17.5600,13.0400,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19301,2023,Partial mastectomy,A,true,10.1300,7.1800,7.1800,2.4800,19.7900,19.7900,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19302,2023,P-mastectomy w/ln removal,A,true,13.9900,9.7400,9.7400,3.4400,27.1700,27.1700,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19303,2023,Mast simple complete,A,true,15.0000,10.0100,10.0100,3.6700,28.6800,28.6800,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19305,2023,Mast radical,A,true,17.4600,12.7400,12.7400,4.3000,34.5000,34.5000,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19306,2023,Mast rad urban type,A,true,18.1300,13.9100,13.9100,4.5400,36.5800,36.5800,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19307,2023,Mast mod rad,A,true,17.9900,12.9300,12.9300,4.4300,35.3500,35.3500,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19316,2023,Suspension of breast,A,true,11.0900,10.5000,10.5000,2.1400,23.7300,23.7300,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19318,2023,Breast reduction,A,true,16.0300,13.7300,13.7300,2.9400,32.7000,32.7000,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19325,2023,Breast augmentation w/implt,A,true,8.1200,8.8400,8.8400,1.4800,18.4400,18.4400,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19328,2023,Rmvl intact breast implant,A,true,7.4400,7.8000,7.8000,1.3800,16.6200,16.6200,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19330,2023,Rmvl ruptured breast implant,A,true,9.0000,8.7200,8.7200,1.6700,19.3900,19.3900,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19340,2023,Insj breast implt sm d mast,A,true,10.4800,10.2800,10.2800,2.0000,22.7600,22.7600,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19342,2023,Insj/rplcmt brst implt sep d,A,true,10.4800,10.4200,10.4200,1.9100,22.8100,22.8100,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19350,2023,Breast reconstruction,A,true,9.1100,14.1800,9.4100,1.6600,24.9500,20.1800,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19355,2023,Correct inverted nipple(s),A,true,8.5200,12.6500,8.4400,1.5400,22.7100,18.5000,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19357,2023,Tiss xpndr plmt brst rcnstj,A,true,14.8400,17.1200,17.1200,2.7600,34.7200,34.7200,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19361,2023,Brst rcnstj latsms drsi flap,A,true,23.3600,18.9300,18.9300,4.2500,46.5400,46.5400,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19364,2023,Brst rcnstj free flap,A,true,42.5800,30.7900,30.7900,7.7800,81.1500,81.1500,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19367,2023,Brst rcnstj 1 pdcl tram flap,A,true,26.8000,21.2400,21.2400,4.8200,52.8600,52.8600,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19368,2023,Brst rcnstj 1pdcl tram anast,A,true,33.9000,24.7400,24.7400,6.1000,64.7400,64.7400,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19369,2023,Brst rcnstj 2 pdcl tram flap,A,true,31.3100,23.2100,23.2100,5.6400,60.1600,60.1600,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19370,2023,Revj peri-implt capsule brst,A,true,9.1700,9.2800,9.2800,1.6700,20.1200,20.1200,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19371,2023,Peri-implt capslc brst compl,A,true,9.9800,9.5400,9.5400,1.8400,21.3600,21.3600,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19380,2023,Revj reconstructed breast,A,true,11.1700,10.9900,10.9900,2.0300,24.1900,24.1900,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
19396,2023,Design custom breast implant,A,true,2.1700,5.7000,1.6900,0.3800,8.2500,4.2400,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20100,2023,Explore wound neck,A,true,10.3800,5.3800,5.3800,2.1000,17.8600,17.8600,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20101,2023,Explore wound chest,A,true,3.2300,13.5200,2.2400,0.8000,17.5500,6.2700,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20102,2023,Explore wound abdomen,A,true,3.9800,13.4400,2.7000,0.9000,18.3200,7.5800,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20103,2023,Explore wound extremity,A,true,5.3400,10.6300,3.9800,0.9800,16.9500,10.3000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20150,2023,Excise epiphyseal bar,A,true,14.7500,12.3400,12.3400,2.9600,30.0500,30.0500,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20200,2023,Muscle biopsy,A,true,1.4600,4.7400,1.0000,0.3700,6.5700,2.8300,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20205,2023,Deep muscle biopsy,A,true,2.3500,6.1600,1.6100,0.6500,9.1600,4.6100,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20206,2023,Needle biopsy muscle,A,true,0.9900,5.6500,0.6000,0.1000,6.7400,1.6900,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20220,2023,Bone biopsy trocar/needle,A,true,1.6500,5.2700,0.7700,0.1700,7.0900,2.5900,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20225,2023,Bone biopsy trocar/needle,A,true,2.4500,8.9100,1.1100,0.2500,11.6100,3.8100,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20240,2023,Bone biopsy open superficial,A,true,2.6100,1.2400,1.2400,0.2900,4.1400,4.1400,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20245,2023,Bone biopsy open deep,A,true,6.0000,3.2000,3.2000,1.0300,10.2300,10.2300,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20250,2023,Open bone biopsy,A,true,5.1900,5.1300,5.1300,1.3400,11.6600,11.6600,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20251,2023,Open bone biopsy,A,true,5.7200,5.3900,5.3900,1.5500,12.6600,12.6600,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20500,2023,Injection of sinus tract,A,true,1.2800,2.2700,1.2100,0.1700,3.7200,2.6600,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20501,2023,Inject sinus tract for x-ray,A,true,0.7600,3.5000,0.2500,0.0700,4.3300,1.0800,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20520,2023,Removal of foreign body,A,true,1.9000,4.3400,2.2300,0.2700,6.5100,4.4000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20525,2023,Removal of foreign body,A,true,3.5400,9.8200,3.2000,0.6500,14.0100,7.3900,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20526,2023,Ther injection carp tunnel,A,true,0.9400,1.3400,0.5800,0.1800,2.4600,1.7000,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20527,2023,Inj dupuytren cord w/enzyme,A,true,1.0000,1.4400,0.7700,0.1900,2.6300,1.9600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20550,2023,Inj tendon sheath/ligament,A,true,0.7500,0.8800,0.3100,0.1000,1.7300,1.1600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20551,2023,Inj tendon origin/insertion,A,true,0.7500,0.8800,0.3100,0.1000,1.7300,1.1600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20552,2023,Inj trigger point 1/2 muscl,A,true,0.6600,0.8400,0.3600,0.0800,1.5800,1.1000,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20553,2023,Inject trigger points 3/>,A,true,0.7500,0.9800,0.4100,0.1000,1.8300,1.2600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20555,2023,Place ndl musc/tis for rt,A,true,6.0000,3.4900,3.4900,0.4600,9.9500,9.9500,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20560,2023,Ndl insj w/o njx 1 or 2 musc,A,true,0.3200,0.4400,0.1100,0.0100,0.7700,0.4400,XXX,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20561,2023,Ndl insj w/o njx 3+ musc,A,true,0.4800,0.6200,0.1600,0.0200,1.1200,0.6600,XXX,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20600,2023,Drain/inj joint/bursa w/o us,A,true,0.6600,0.8400,0.3100,0.0800,1.5800,1.0500,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20604,2023,Drain/inj joint/bursa w/us,A,true,0.8900,1.4700,0.3700,0.1000,2.4600,1.3600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20605,2023,Drain/inj joint/bursa w/o us,A,true,0.6800,0.8700,0.3200,0.1000,1.6500,1.1000,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20606,2023,Drain/inj joint/bursa w/us,A,true,1.0000,1.5500,0.4200,0.1200,2.6700,1.5400,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20610,2023,Drain/inj joint/bursa w/o us,A,true,0.7900,1.0200,0.4300,0.1200,1.9300,1.3400,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20611,2023,Drain/inj joint/bursa w/us,A,true,1.1000,1.7200,0.5100,0.1700,2.9900,1.7800,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20612,2023,Aspirate/inj ganglion cyst,A,true,0.7000,1.1200,0.4200,0.1000,1.9200,1.2200,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20615,2023,Treatment of bone cyst,A,true,2.3300,4.9700,2.1900,0.3000,7.6000,4.8200,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20650,2023,Insert and remove bone pin,A,true,2.2800,4.1700,2.2700,0.3500,6.8000,4.9000,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20660,2023,Apply rem fixation device,A,true,4.0000,1.9300,1.9300,1.2900,7.2200,7.2200,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20661,2023,Application of head brace,A,true,5.2600,8.5800,8.5800,1.8000,15.6400,15.6400,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
20662,2023,Application of pelvis brace,A,true,6.3800,8.0600,8.0600,1.2800,15.7200,15.7200,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
